"Id Derivação";"Tags Produto";Código;"Código Alternativo";"Id Produto";"Produto - Derivação";"Nome da Derivação";Marca;Modelo;"Qtde Estoque";"Id Pai";"Código Pai";"Código Agrupador";Tipo;"Tipo Registro";EAN;NCM;CEST;"Origem Fiscal";"Peso (kg)";"Largura (cm)";"Altura (cm)";"Comprimento (cm)";Volume;"Palavras Chave";"Data de Lançamento";"Data Atualização Produto";Ativo
64767;;01087626;;3847;"Chinelo Dedo Baby Menina Rider 12674 Core F - chinelo dedo baby menina rider 12674 core f (cb626 rosa/rosa 26/27)";"chinelo dedo baby menina rider 12674 core f (cb626 rosa/rosa 26/27)";Rider;"12674 CORE F";0;64758;2664228;2664228-cb626rosarosa;Produto;Filho;;64022000;;0;0,300;16,00;9,00;9,00;0;"chinelo baby menina, chinelo infantil menina, chinelo Rider baby, chinelo Rider infantil, chinelo Rider menina, chinelo bebê menina, chinelo para bebê menina, chinelo de dedo baby, chinelo de dedo infantil, chinelo de dedo menina, chinelo infantil feminino, chinelo bebê feminino, Rider baby menina, Rider infantil feminino, Rider 12674, Rider 12674 Core F, chinelo Rider 12674, chinelo Rider Core F, chinelo rosa bebê, chinelo rosa menina, chinelo infantil rosa, chinelo baby rosa, chinelo Rider rosa, chinelo com tira traseira, chinelo infantil com tira traseira, chinelo bebê com tira traseira, chinelo de dedo com tira traseira, chinelo para menina com tira no calcanhar, chinelo para primeiros passinhos, chinelo infantil para o dia a dia, chinelo baby para passeio, chinelo infantil para verão, chinelo menina para verão, chinelo bebê para verão, chinelo infantil casual, chinelo baby casual, chinelo infantil delicado, chinelo rosa delicado, chinelo infantil moderno, chinelo baby moderno, chinelo menina confortável, chinelo bebê confortável, chinelo infantil leve, chinelo baby leve, chinelo para criança pequena, chinelo para menina pequena, calçado baby menina, calçado infantil feminino, calçado para bebê menina, sandália baby menina, sandália Rider baby, sandália infantil Rider, sandália de dedo infantil, sandália rosa bebê, sandália infantil com tira traseira, Rider baby rosa, Rider menina rosa, chinelo original Rider infantil, chinelo Rider para bebê, chinelo Rider para criança, ";;"01/09/2026 22:10:15";Sim
64675;;01087733;;3841;"Sandalia Rasteira Feminino Grendha 19379 Mais Conforto - sandalia rasteira feminino grendha 19379 mais conf (by190 preto 33/34)";"sandalia rasteira feminino grendha 19379 mais conf (by190 preto 33/34)";Grendha;"19379 MAIS CONF";3;64664;2664174;2664174-by190preto;Produto;Filho;7900377006588;64022000;;0;0,400;11,00;10,00;28,50;0;"Sandália Rasteira Feminina Grendha 19379 Mais Conforto, sandália Grendha feminina, sandália Grendha 19379, sandália Grendha Mais Conforto, rasteirinha Grendha feminina, sandália rasteira feminina, rasteirinha feminina confortável, sandália feminina confortável, sandália feminina com pedraria, rasteirinha com pedraria, sandália feminina com brilho, rasteirinha feminina elegante, sandália de dedo feminina, sandália feminina com fivela, sandália feminina com ajuste no tornozelo, sandália feminina para o dia a dia, sandália rasteira elegante, sandália baixa feminina, sandália feminina Grendene.";;"26/08/2026 09:28:33";Sim
64686;;01087735;;3841;"Sandalia Rasteira Feminino Grendha 19379 Mais Conforto - sandalia rasteira feminino grendha 19379 mais conf (by190 preto 35)";"sandalia rasteira feminino grendha 19379 mais conf (by190 preto 35)";Grendha;"19379 MAIS CONF";3;64664;2664174;2664174-by190preto;Produto;Filho;7900377006595;64022000;;0;0,400;11,00;10,00;28,50;0;"Sandália Rasteira Feminina Grendha 19379 Mais Conforto, sandália Grendha feminina, sandália Grendha 19379, sandália Grendha Mais Conforto, rasteirinha Grendha feminina, sandália rasteira feminina, rasteirinha feminina confortável, sandália feminina confortável, sandália feminina com pedraria, rasteirinha com pedraria, sandália feminina com brilho, rasteirinha feminina elegante, sandália de dedo feminina, sandália feminina com fivela, sandália feminina com ajuste no tornozelo, sandália feminina para o dia a dia, sandália rasteira elegante, sandália baixa feminina, sandália feminina Grendene.";;"26/08/2026 09:28:33";Sim
64682;;01087736;;3841;"Sandalia Rasteira Feminino Grendha 19379 Mais Conforto - sandalia rasteira feminino grendha 19379 mais conf (by190 preto 36)";"sandalia rasteira feminino grendha 19379 mais conf (by190 preto 36)";Grendha;"19379 MAIS CONF";5;64664;2664174;2664174-by190preto;Produto;Filho;7900377006601;64022000;;0;0,400;11,00;10,00;28,50;0;"Sandália Rasteira Feminina Grendha 19379 Mais Conforto, sandália Grendha feminina, sandália Grendha 19379, sandália Grendha Mais Conforto, rasteirinha Grendha feminina, sandália rasteira feminina, rasteirinha feminina confortável, sandália feminina confortável, sandália feminina com pedraria, rasteirinha com pedraria, sandália feminina com brilho, rasteirinha feminina elegante, sandália de dedo feminina, sandália feminina com fivela, sandália feminina com ajuste no tornozelo, sandália feminina para o dia a dia, sandália rasteira elegante, sandália baixa feminina, sandália feminina Grendene.";;"26/08/2026 09:28:33";Sim
64679;;01087737;;3841;"Sandalia Rasteira Feminino Grendha 19379 Mais Conforto - sandalia rasteira feminino grendha 19379 mais conf (by190 preto 37)";"sandalia rasteira feminino grendha 19379 mais conf (by190 preto 37)";Grendha;"19379 MAIS CONF";7;64664;2664174;2664174-by190preto;Produto;Filho;7900377006618;64022000;;0;0,400;11,00;10,00;28,50;0;"Sandália Rasteira Feminina Grendha 19379 Mais Conforto, sandália Grendha feminina, sandália Grendha 19379, sandália Grendha Mais Conforto, rasteirinha Grendha feminina, sandália rasteira feminina, rasteirinha feminina confortável, sandália feminina confortável, sandália feminina com pedraria, rasteirinha com pedraria, sandália feminina com brilho, rasteirinha feminina elegante, sandália de dedo feminina, sandália feminina com fivela, sandália feminina com ajuste no tornozelo, sandália feminina para o dia a dia, sandália rasteira elegante, sandália baixa feminina, sandália feminina Grendene.";;"26/08/2026 09:28:33";Sim
64681;;01087738;;3841;"Sandalia Rasteira Feminino Grendha 19379 Mais Conforto - sandalia rasteira feminino grendha 19379 mais conf (by190 preto 38)";"sandalia rasteira feminino grendha 19379 mais conf (by190 preto 38)";Grendha;"19379 MAIS CONF";0;64664;2664174;2664174-by190preto;Produto;Filho;7900377006625;64022000;;0;0,400;11,00;10,00;28,50;0;"Sandália Rasteira Feminina Grendha 19379 Mais Conforto, sandália Grendha feminina, sandália Grendha 19379, sandália Grendha Mais Conforto, rasteirinha Grendha feminina, sandália rasteira feminina, rasteirinha feminina confortável, sandália feminina confortável, sandália feminina com pedraria, rasteirinha com pedraria, sandália feminina com brilho, rasteirinha feminina elegante, sandália de dedo feminina, sandália feminina com fivela, sandália feminina com ajuste no tornozelo, sandália feminina para o dia a dia, sandália rasteira elegante, sandália baixa feminina, sandália feminina Grendene.";;"26/08/2026 09:28:33";Sim
64680;;01087739;;3841;"Sandalia Rasteira Feminino Grendha 19379 Mais Conforto - sandalia rasteira feminino grendha 19379 mais conf (by190 preto 39/40)";"sandalia rasteira feminino grendha 19379 mais conf (by190 preto 39/40)";Grendha;"19379 MAIS CONF";0;64664;2664174;2664174-by190preto;Produto;Filho;7900377006632;64022000;;0;0,400;11,00;10,00;28,50;0;"Sandália Rasteira Feminina Grendha 19379 Mais Conforto, sandália Grendha feminina, sandália Grendha 19379, sandália Grendha Mais Conforto, rasteirinha Grendha feminina, sandália rasteira feminina, rasteirinha feminina confortável, sandália feminina confortável, sandália feminina com pedraria, rasteirinha com pedraria, sandália feminina com brilho, rasteirinha feminina elegante, sandália de dedo feminina, sandália feminina com fivela, sandália feminina com ajuste no tornozelo, sandália feminina para o dia a dia, sandália rasteira elegante, sandália baixa feminina, sandália feminina Grendene.";;"26/08/2026 09:28:33";Sim
64683;;01087833;;3841;"Sandalia Rasteira Feminino Grendha 19379 Mais Conforto - sandalia rasteira feminino grendha 19379 mais conf (bz521 marrom urso 33/34)";"sandalia rasteira feminino grendha 19379 mais conf (bz521 marrom urso 33/34)";Grendha;"19379 MAIS CONF";2;64664;2664174;2664174-bz521marromurso;Produto;Filho;7900377028856;64022000;;0;0,400;11,00;10,00;28,50;0;"Sandália Rasteira Feminina Grendha 19379 Mais Conforto, sandália Grendha feminina, sandália Grendha 19379, sandália Grendha Mais Conforto, rasteirinha Grendha feminina, sandália rasteira feminina, rasteirinha feminina confortável, sandália feminina confortável, sandália feminina com pedraria, rasteirinha com pedraria, sandália feminina com brilho, rasteirinha feminina elegante, sandália de dedo feminina, sandália feminina com fivela, sandália feminina com ajuste no tornozelo, sandália feminina para o dia a dia, sandália rasteira elegante, sandália baixa feminina, sandália feminina Grendene.";;"26/08/2026 09:28:33";Sim
64684;;01087835;;3841;"Sandalia Rasteira Feminino Grendha 19379 Mais Conforto - sandalia rasteira feminino grendha 19379 mais conf (bz521 marrom urso 35)";"sandalia rasteira feminino grendha 19379 mais conf (bz521 marrom urso 35)";Grendha;"19379 MAIS CONF";1;64664;2664174;2664174-bz521marromurso;Produto;Filho;7900377028863;64022000;;0;0,400;11,00;10,00;28,50;0;"Sandália Rasteira Feminina Grendha 19379 Mais Conforto, sandália Grendha feminina, sandália Grendha 19379, sandália Grendha Mais Conforto, rasteirinha Grendha feminina, sandália rasteira feminina, rasteirinha feminina confortável, sandália feminina confortável, sandália feminina com pedraria, rasteirinha com pedraria, sandália feminina com brilho, rasteirinha feminina elegante, sandália de dedo feminina, sandália feminina com fivela, sandália feminina com ajuste no tornozelo, sandália feminina para o dia a dia, sandália rasteira elegante, sandália baixa feminina, sandália feminina Grendene.";;"26/08/2026 09:28:33";Sim
64669;;01087836;;3841;"Sandalia Rasteira Feminino Grendha 19379 Mais Conforto - sandalia rasteira feminino grendha 19379 mais conf (bz521 marrom urso 36)";"sandalia rasteira feminino grendha 19379 mais conf (bz521 marrom urso 36)";Grendha;"19379 MAIS CONF";4;64664;2664174;2664174-bz521marromurso;Produto;Filho;7900377028870;64022000;;0;0,400;11,00;10,00;28,50;0;"Sandália Rasteira Feminina Grendha 19379 Mais Conforto, sandália Grendha feminina, sandália Grendha 19379, sandália Grendha Mais Conforto, rasteirinha Grendha feminina, sandália rasteira feminina, rasteirinha feminina confortável, sandália feminina confortável, sandália feminina com pedraria, rasteirinha com pedraria, sandália feminina com brilho, rasteirinha feminina elegante, sandália de dedo feminina, sandália feminina com fivela, sandália feminina com ajuste no tornozelo, sandália feminina para o dia a dia, sandália rasteira elegante, sandália baixa feminina, sandália feminina Grendene.";;"26/08/2026 09:28:33";Sim
64685;;01087837;;3841;"Sandalia Rasteira Feminino Grendha 19379 Mais Conforto - sandalia rasteira feminino grendha 19379 mais conf (bz521 marrom urso 37)";"sandalia rasteira feminino grendha 19379 mais conf (bz521 marrom urso 37)";Grendha;"19379 MAIS CONF";4;64664;2664174;2664174-bz521marromurso;Produto;Filho;7900377028887;64022000;;0;0,400;11,00;10,00;28,50;0;"Sandália Rasteira Feminina Grendha 19379 Mais Conforto, sandália Grendha feminina, sandália Grendha 19379, sandália Grendha Mais Conforto, rasteirinha Grendha feminina, sandália rasteira feminina, rasteirinha feminina confortável, sandália feminina confortável, sandália feminina com pedraria, rasteirinha com pedraria, sandália feminina com brilho, rasteirinha feminina elegante, sandália de dedo feminina, sandália feminina com fivela, sandália feminina com ajuste no tornozelo, sandália feminina para o dia a dia, sandália rasteira elegante, sandália baixa feminina, sandália feminina Grendene.";;"26/08/2026 09:28:33";Sim
64674;;01087838;;3841;"Sandalia Rasteira Feminino Grendha 19379 Mais Conforto - sandalia rasteira feminino grendha 19379 mais conf (bz521 marrom urso 38)";"sandalia rasteira feminino grendha 19379 mais conf (bz521 marrom urso 38)";Grendha;"19379 MAIS CONF";2;64664;2664174;2664174-bz521marromurso;Produto;Filho;7900377028894;64022000;;0;0,400;11,00;10,00;28,50;0;"Sandália Rasteira Feminina Grendha 19379 Mais Conforto, sandália Grendha feminina, sandália Grendha 19379, sandália Grendha Mais Conforto, rasteirinha Grendha feminina, sandália rasteira feminina, rasteirinha feminina confortável, sandália feminina confortável, sandália feminina com pedraria, rasteirinha com pedraria, sandália feminina com brilho, rasteirinha feminina elegante, sandália de dedo feminina, sandália feminina com fivela, sandália feminina com ajuste no tornozelo, sandália feminina para o dia a dia, sandália rasteira elegante, sandália baixa feminina, sandália feminina Grendene.";;"26/08/2026 09:28:33";Sim
64676;;01087839;;3841;"Sandalia Rasteira Feminino Grendha 19379 Mais Conforto - sandalia rasteira feminino grendha 19379 mais conf (bz521 marrom urso 39/40)";"sandalia rasteira feminino grendha 19379 mais conf (bz521 marrom urso 39/40)";Grendha;"19379 MAIS CONF";1;64664;2664174;2664174-bz521marromurso;Produto;Filho;7900377028900;64022000;;0;0,400;11,00;10,00;28,50;0;"Sandália Rasteira Feminina Grendha 19379 Mais Conforto, sandália Grendha feminina, sandália Grendha 19379, sandália Grendha Mais Conforto, rasteirinha Grendha feminina, sandália rasteira feminina, rasteirinha feminina confortável, sandália feminina confortável, sandália feminina com pedraria, rasteirinha com pedraria, sandália feminina com brilho, rasteirinha feminina elegante, sandália de dedo feminina, sandália feminina com fivela, sandália feminina com ajuste no tornozelo, sandália feminina para o dia a dia, sandália rasteira elegante, sandália baixa feminina, sandália feminina Grendene.";;"26/08/2026 09:28:33";Sim
64663;;01087933;;3840;"Sandalia Papete Feminino Ipanema 27572 Shine - sandalia papete feminino ipanema 27572 shine (ce804 marrom licor/man 33/34)";"sandalia papete feminino ipanema 27572 shine (ce804 marrom licor/man 33/34)";Ipanema;"27572 SHINE";2;64632;2664154;2664154-ce804marromlicorman;Produto;Filho;7900377343263;64022000;;0;0,400;13,50;11,00;28,50;0;"sandália papete feminina papete feminina sandália feminina Ipanema papete feminina Ipanema Ipanema Shine Ipanema Shine 27572 sandália Ipanema 27572 papete Ipanema 27572 sandália feminina Ipanema Shine sandália rasteira feminina rasteirinha feminina Ipanema sandália feminina com tiras sandália feminina com detalhes dourados sandália dourada feminina sandália feminina casual sandália feminina confortável sandália feminina moderna sandália feminina elegante sandália feminina para o dia a dia sandália feminina verão";;"20/08/2026 10:44:10";Sim
64651;;01087935;;3840;"Sandalia Papete Feminino Ipanema 27572 Shine - sandalia papete feminino ipanema 27572 shine (ce804 marrom licor/man 35)";"sandalia papete feminino ipanema 27572 shine (ce804 marrom licor/man 35)";Ipanema;"27572 SHINE";6;64632;2664154;2664154-ce804marromlicorman;Produto;Filho;7900377343270;64022000;;0;0,400;13,50;11,00;28,50;0;"sandália papete feminina papete feminina sandália feminina Ipanema papete feminina Ipanema Ipanema Shine Ipanema Shine 27572 sandália Ipanema 27572 papete Ipanema 27572 sandália feminina Ipanema Shine sandália rasteira feminina rasteirinha feminina Ipanema sandália feminina com tiras sandália feminina com detalhes dourados sandália dourada feminina sandália feminina casual sandália feminina confortável sandália feminina moderna sandália feminina elegante sandália feminina para o dia a dia sandália feminina verão";;"20/08/2026 10:44:10";Sim
64657;;01087936;;3840;"Sandalia Papete Feminino Ipanema 27572 Shine - sandalia papete feminino ipanema 27572 shine (ce804 marrom licor/man 36)";"sandalia papete feminino ipanema 27572 shine (ce804 marrom licor/man 36)";Ipanema;"27572 SHINE";7;64632;2664154;2664154-ce804marromlicorman;Produto;Filho;7900377343287;64022000;;0;0,400;13,50;11,00;28,50;0;"sandália papete feminina papete feminina sandália feminina Ipanema papete feminina Ipanema Ipanema Shine Ipanema Shine 27572 sandália Ipanema 27572 papete Ipanema 27572 sandália feminina Ipanema Shine sandália rasteira feminina rasteirinha feminina Ipanema sandália feminina com tiras sandália feminina com detalhes dourados sandália dourada feminina sandália feminina casual sandália feminina confortável sandália feminina moderna sandália feminina elegante sandália feminina para o dia a dia sandália feminina verão";;"20/08/2026 10:44:10";Sim
64656;;01087937;;3840;"Sandalia Papete Feminino Ipanema 27572 Shine - sandalia papete feminino ipanema 27572 shine (ce804 marrom licor/man 37)";"sandalia papete feminino ipanema 27572 shine (ce804 marrom licor/man 37)";Ipanema;"27572 SHINE";9;64632;2664154;2664154-ce804marromlicorman;Produto;Filho;7900377343294;64022000;;0;0,400;13,50;11,00;28,50;0;"sandália papete feminina papete feminina sandália feminina Ipanema papete feminina Ipanema Ipanema Shine Ipanema Shine 27572 sandália Ipanema 27572 papete Ipanema 27572 sandália feminina Ipanema Shine sandália rasteira feminina rasteirinha feminina Ipanema sandália feminina com tiras sandália feminina com detalhes dourados sandália dourada feminina sandália feminina casual sandália feminina confortável sandália feminina moderna sandália feminina elegante sandália feminina para o dia a dia sandália feminina verão";;"20/08/2026 10:44:10";Sim
64658;;01087938;;3840;"Sandalia Papete Feminino Ipanema 27572 Shine - sandalia papete feminino ipanema 27572 shine (ce804 marrom licor/man 38)";"sandalia papete feminino ipanema 27572 shine (ce804 marrom licor/man 38)";Ipanema;"27572 SHINE";7;64632;2664154;2664154-ce804marromlicorman;Produto;Filho;7900377343300;64022000;;0;0,400;13,50;11,00;28,50;0;"sandália papete feminina papete feminina sandália feminina Ipanema papete feminina Ipanema Ipanema Shine Ipanema Shine 27572 sandália Ipanema 27572 papete Ipanema 27572 sandália feminina Ipanema Shine sandália rasteira feminina rasteirinha feminina Ipanema sandália feminina com tiras sandália feminina com detalhes dourados sandália dourada feminina sandália feminina casual sandália feminina confortável sandália feminina moderna sandália feminina elegante sandália feminina para o dia a dia sandália feminina verão";;"20/08/2026 10:44:10";Sim
64655;;01087939;;3840;"Sandalia Papete Feminino Ipanema 27572 Shine - sandalia papete feminino ipanema 27572 shine (ce804 marrom licor/man 39/40)";"sandalia papete feminino ipanema 27572 shine (ce804 marrom licor/man 39/40)";Ipanema;"27572 SHINE";5;64632;2664154;2664154-ce804marromlicorman;Produto;Filho;7900377343317;64022000;;0;0,400;13,50;11,00;28,50;0;"sandália papete feminina papete feminina sandália feminina Ipanema papete feminina Ipanema Ipanema Shine Ipanema Shine 27572 sandália Ipanema 27572 papete Ipanema 27572 sandália feminina Ipanema Shine sandália rasteira feminina rasteirinha feminina Ipanema sandália feminina com tiras sandália feminina com detalhes dourados sandália dourada feminina sandália feminina casual sandália feminina confortável sandália feminina moderna sandália feminina elegante sandália feminina para o dia a dia sandália feminina verão";;"20/08/2026 10:44:10";Sim
64661;;01088033;;3840;"Sandalia Papete Feminino Ipanema 27572 Shine - sandalia papete feminino ipanema 27572 shine (ce805 preto/bege 33/34)";"sandalia papete feminino ipanema 27572 shine (ce805 preto/bege 33/34)";Ipanema;"27572 SHINE";2;64632;2664154;2664154-ce805pretobege;Produto;Filho;7900377343324;64022000;;0;0,400;13,50;11,00;28,50;0;"sandália papete feminina papete feminina sandália feminina Ipanema papete feminina Ipanema Ipanema Shine Ipanema Shine 27572 sandália Ipanema 27572 papete Ipanema 27572 sandália feminina Ipanema Shine sandália rasteira feminina rasteirinha feminina Ipanema sandália feminina com tiras sandália feminina com detalhes dourados sandália dourada feminina sandália feminina casual sandália feminina confortável sandália feminina moderna sandália feminina elegante sandália feminina para o dia a dia sandália feminina verão";;"20/08/2026 10:44:10";Sim
64642;;01088035;;3840;"Sandalia Papete Feminino Ipanema 27572 Shine - sandalia papete feminino ipanema 27572 shine (ce805 preto/bege 35)";"sandalia papete feminino ipanema 27572 shine (ce805 preto/bege 35)";Ipanema;"27572 SHINE";6;64632;2664154;2664154-ce805pretobege;Produto;Filho;7900377343331;64022000;;0;0,400;13,50;11,00;28,50;0;"sandália papete feminina papete feminina sandália feminina Ipanema papete feminina Ipanema Ipanema Shine Ipanema Shine 27572 sandália Ipanema 27572 papete Ipanema 27572 sandália feminina Ipanema Shine sandália rasteira feminina rasteirinha feminina Ipanema sandália feminina com tiras sandália feminina com detalhes dourados sandália dourada feminina sandália feminina casual sandália feminina confortável sandália feminina moderna sandália feminina elegante sandália feminina para o dia a dia sandália feminina verão";;"20/08/2026 10:44:10";Sim
64660;;01088036;;3840;"Sandalia Papete Feminino Ipanema 27572 Shine - sandalia papete feminino ipanema 27572 shine (ce805 preto/bege 36)";"sandalia papete feminino ipanema 27572 shine (ce805 preto/bege 36)";Ipanema;"27572 SHINE";6;64632;2664154;2664154-ce805pretobege;Produto;Filho;7900377343348;64022000;;0;0,400;13,50;11,00;28,50;0;"sandália papete feminina papete feminina sandália feminina Ipanema papete feminina Ipanema Ipanema Shine Ipanema Shine 27572 sandália Ipanema 27572 papete Ipanema 27572 sandália feminina Ipanema Shine sandália rasteira feminina rasteirinha feminina Ipanema sandália feminina com tiras sandália feminina com detalhes dourados sandália dourada feminina sandália feminina casual sandália feminina confortável sandália feminina moderna sandália feminina elegante sandália feminina para o dia a dia sandália feminina verão";;"20/08/2026 10:44:10";Sim
64662;;01088037;;3840;"Sandalia Papete Feminino Ipanema 27572 Shine - sandalia papete feminino ipanema 27572 shine (ce805 preto/bege 37)";"sandalia papete feminino ipanema 27572 shine (ce805 preto/bege 37)";Ipanema;"27572 SHINE";6;64632;2664154;2664154-ce805pretobege;Produto;Filho;7900377343355;64022000;;0;0,400;13,50;11,00;28,50;0;"sandália papete feminina papete feminina sandália feminina Ipanema papete feminina Ipanema Ipanema Shine Ipanema Shine 27572 sandália Ipanema 27572 papete Ipanema 27572 sandália feminina Ipanema Shine sandália rasteira feminina rasteirinha feminina Ipanema sandália feminina com tiras sandália feminina com detalhes dourados sandália dourada feminina sandália feminina casual sandália feminina confortável sandália feminina moderna sandália feminina elegante sandália feminina para o dia a dia sandália feminina verão";;"20/08/2026 10:44:10";Sim
64652;;01088038;;3840;"Sandalia Papete Feminino Ipanema 27572 Shine - sandalia papete feminino ipanema 27572 shine (ce805 preto/bege 38)";"sandalia papete feminino ipanema 27572 shine (ce805 preto/bege 38)";Ipanema;"27572 SHINE";7;64632;2664154;2664154-ce805pretobege;Produto;Filho;7900377343362;64022000;;0;0,400;13,50;11,00;28,50;0;"sandália papete feminina papete feminina sandália feminina Ipanema papete feminina Ipanema Ipanema Shine Ipanema Shine 27572 sandália Ipanema 27572 papete Ipanema 27572 sandália feminina Ipanema Shine sandália rasteira feminina rasteirinha feminina Ipanema sandália feminina com tiras sandália feminina com detalhes dourados sandália dourada feminina sandália feminina casual sandália feminina confortável sandália feminina moderna sandália feminina elegante sandália feminina para o dia a dia sandália feminina verão";;"20/08/2026 10:44:10";Sim
64649;;01088039;;3840;"Sandalia Papete Feminino Ipanema 27572 Shine - sandalia papete feminino ipanema 27572 shine (ce805 preto/bege 39/40)";"sandalia papete feminino ipanema 27572 shine (ce805 preto/bege 39/40)";Ipanema;"27572 SHINE";4;64632;2664154;2664154-ce805pretobege;Produto;Filho;7900377343379;64022000;;0;0,400;13,50;11,00;28,50;0;"sandália papete feminina papete feminina sandália feminina Ipanema papete feminina Ipanema Ipanema Shine Ipanema Shine 27572 sandália Ipanema 27572 papete Ipanema 27572 sandália feminina Ipanema Shine sandália rasteira feminina rasteirinha feminina Ipanema sandália feminina com tiras sandália feminina com detalhes dourados sandália dourada feminina sandália feminina casual sandália feminina confortável sandália feminina moderna sandália feminina elegante sandália feminina para o dia a dia sandália feminina verão";;"20/08/2026 10:44:10";Sim
64634;;01088133;;3840;"Sandalia Papete Feminino Ipanema 27572 Shine - sandalia papete feminino ipanema 27572 shine (ce806 off white/bege 33/34)";"sandalia papete feminino ipanema 27572 shine (ce806 off white/bege 33/34)";Ipanema;"27572 SHINE";2;64632;2664154;2664154-ce806offwhitebege;Produto;Filho;7900377343386;64022000;;0;0,400;13,50;11,00;28,50;0;"sandália papete feminina papete feminina sandália feminina Ipanema papete feminina Ipanema Ipanema Shine Ipanema Shine 27572 sandália Ipanema 27572 papete Ipanema 27572 sandália feminina Ipanema Shine sandália rasteira feminina rasteirinha feminina Ipanema sandália feminina com tiras sandália feminina com detalhes dourados sandália dourada feminina sandália feminina casual sandália feminina confortável sandália feminina moderna sandália feminina elegante sandália feminina para o dia a dia sandália feminina verão";;"20/08/2026 10:44:10";Sim
64659;;01088135;;3840;"Sandalia Papete Feminino Ipanema 27572 Shine - sandalia papete feminino ipanema 27572 shine (ce806 off white/bege 35)";"sandalia papete feminino ipanema 27572 shine (ce806 off white/bege 35)";Ipanema;"27572 SHINE";6;64632;2664154;2664154-ce806offwhitebege;Produto;Filho;7900377343393;64022000;;0;0,400;13,50;11,00;28,50;0;"sandália papete feminina papete feminina sandália feminina Ipanema papete feminina Ipanema Ipanema Shine Ipanema Shine 27572 sandália Ipanema 27572 papete Ipanema 27572 sandália feminina Ipanema Shine sandália rasteira feminina rasteirinha feminina Ipanema sandália feminina com tiras sandália feminina com detalhes dourados sandália dourada feminina sandália feminina casual sandália feminina confortável sandália feminina moderna sandália feminina elegante sandália feminina para o dia a dia sandália feminina verão";;"20/08/2026 10:44:10";Sim
64639;;01088136;;3840;"Sandalia Papete Feminino Ipanema 27572 Shine - sandalia papete feminino ipanema 27572 shine (ce806 off white/bege 36)";"sandalia papete feminino ipanema 27572 shine (ce806 off white/bege 36)";Ipanema;"27572 SHINE";7;64632;2664154;2664154-ce806offwhitebege;Produto;Filho;7900377343409;64022000;;0;0,400;13,50;11,00;28,50;0;"sandália papete feminina papete feminina sandália feminina Ipanema papete feminina Ipanema Ipanema Shine Ipanema Shine 27572 sandália Ipanema 27572 papete Ipanema 27572 sandália feminina Ipanema Shine sandália rasteira feminina rasteirinha feminina Ipanema sandália feminina com tiras sandália feminina com detalhes dourados sandália dourada feminina sandália feminina casual sandália feminina confortável sandália feminina moderna sandália feminina elegante sandália feminina para o dia a dia sandália feminina verão";;"20/08/2026 10:44:10";Sim
64638;;01088137;;3840;"Sandalia Papete Feminino Ipanema 27572 Shine - sandalia papete feminino ipanema 27572 shine (ce806 off white/bege 37)";"sandalia papete feminino ipanema 27572 shine (ce806 off white/bege 37)";Ipanema;"27572 SHINE";9;64632;2664154;2664154-ce806offwhitebege;Produto;Filho;7900377343416;64022000;;0;0,400;13,50;11,00;28,50;0;"sandália papete feminina papete feminina sandália feminina Ipanema papete feminina Ipanema Ipanema Shine Ipanema Shine 27572 sandália Ipanema 27572 papete Ipanema 27572 sandália feminina Ipanema Shine sandália rasteira feminina rasteirinha feminina Ipanema sandália feminina com tiras sandália feminina com detalhes dourados sandália dourada feminina sandália feminina casual sandália feminina confortável sandália feminina moderna sandália feminina elegante sandália feminina para o dia a dia sandália feminina verão";;"20/08/2026 10:44:10";Sim
64640;;01088138;;3840;"Sandalia Papete Feminino Ipanema 27572 Shine - sandalia papete feminino ipanema 27572 shine (ce806 off white/bege 38)";"sandalia papete feminino ipanema 27572 shine (ce806 off white/bege 38)";Ipanema;"27572 SHINE";7;64632;2664154;2664154-ce806offwhitebege;Produto;Filho;7900377343423;64022000;;0;0,400;13,50;11,00;28,50;0;"sandália papete feminina papete feminina sandália feminina Ipanema papete feminina Ipanema Ipanema Shine Ipanema Shine 27572 sandália Ipanema 27572 papete Ipanema 27572 sandália feminina Ipanema Shine sandália rasteira feminina rasteirinha feminina Ipanema sandália feminina com tiras sandália feminina com detalhes dourados sandália dourada feminina sandália feminina casual sandália feminina confortável sandália feminina moderna sandália feminina elegante sandália feminina para o dia a dia sandália feminina verão";;"20/08/2026 10:44:10";Sim
64637;;01088139;;3840;"Sandalia Papete Feminino Ipanema 27572 Shine - sandalia papete feminino ipanema 27572 shine (ce806 off white/bege 39/40)";"sandalia papete feminino ipanema 27572 shine (ce806 off white/bege 39/40)";Ipanema;"27572 SHINE";5;64632;2664154;2664154-ce806offwhitebege;Produto;Filho;7900377343430;64022000;;0;0,400;13,50;11,00;28,50;0;"sandália papete feminina papete feminina sandália feminina Ipanema papete feminina Ipanema Ipanema Shine Ipanema Shine 27572 sandália Ipanema 27572 papete Ipanema 27572 sandália feminina Ipanema Shine sandália rasteira feminina rasteirinha feminina Ipanema sandália feminina com tiras sandália feminina com detalhes dourados sandália dourada feminina sandália feminina casual sandália feminina confortável sandália feminina moderna sandália feminina elegante sandália feminina para o dia a dia sandália feminina verão";;"20/08/2026 10:44:10";Sim
